"sl_id","sl_store","sl_address","sl_address2","sl_city","sl_state","sl_zip","sl_latitude","sl_longitude","sl_tags","sl_description","sl_url","sl_hours","sl_phone","sl_image","sl_private","sl_neat_title","sl_country","sl_email","sl_fax","sl_linked_postid","sl_pages_url","sl_pages_on","sl_option_value","sl_lastupdated"
"2141","Gruen Aire, Inc.","23030 Lyons Ave #209",,"Newhall","CA","91321","34.379869","-118.5363031","heater repair","When You Need an Expert","http://gruena.myhvacshop.com/services/","8-5 monday - saturday","(661) 274-2473","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12601","http://www.thehvac.net/member/gruen-aire-inc/",,,"0000-00-00 00:00:00"
"2142","GTK Service Company","4804 Laurel Canyon Blvd. #503",,"Valley Village","CA","91607","34.1580374","-118.3962914","heater repair","SOS Service and Installation","http://gtkservice.myhvacshop.com/services/","8-5 monday - saturday","(818) 782-5884","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"12602","http://www.thehvac.net/member/gtk-service-company/",,,"0000-00-00 00:00:00"
"2143","Guaranteed Heating and AC","367 West Taddei Road",,"Acampo","CA","95220","38.190882","-121.321803","heater repair","Specializing in Your Comfort Since 1968","http://guaran.myhvacshop.com/services/","8-5 monday - saturday","(209) 986-3556","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"12603","http://www.thehvac.net/member/guaranteed-heating-and-ac/",,,"0000-00-00 00:00:00"
"2145","Guy's Heat and Air","7757 Monterey Street",,"Gilroy","CA","95020","37.0122332","-121.5713277","heater repair","Your 911 For Plumbing, Heating & A/C","http://guyshe.myhvacshop.com/services/","8-5 monday - saturday","(408) 847-4898","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"12604","http://www.thehvac.net/member/guys-heat-and-air/",,,"0000-00-00 00:00:00"
"2146","GW Richardson Heating and Air Conditioning","28231 Avenue Crocker #100",,"Valencia","CA","91355","34.437146","-118.587338","heater repair","One Call Gets it All Expert Quality Service","http://gwrichardson.myhvacshop.com/services/","8-5 monday - saturday","(661) 295-0115","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"12605","http://www.thehvac.net/member/gw-richardson-heating-and-air-conditioning/",,,"0000-00-00 00:00:00"
"2147","HandH Heating and Air Conditioning","485 Bitritto Avenue Suite B",,"Modesto","CA","95356","37.7129762","-120.9998971","heater repair","Remarkable Service. Remarkable Craftstmen","http://handhheating.myhvacshop.com/services/","8-5 monday - saturday","(209) 572-3025","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,"jesse@h-hheatandair.com",,"12616","http://www.thehvac.net/member/handh-heating-and-air-conditioning/",,,"0000-00-00 00:00:00"
"2148","HAC Heating and Air Conditioning","7396 Pear Court",,"Winton","CA","95388","37.395088","-120.630217","heater repair","Your 911 For Plumbing, Heating & A/C","http://hacheating.myhvacshop.com/services/","8-5 monday - saturday","(209) 756-1713","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12611","http://www.thehvac.net/member/hac-heating-and-air-conditioning/",,,"0000-00-00 00:00:00"
"2150","Hajoca Corporation","682 EUGENE ROAD",,"PALM SPRINGS","CA","92264","33.8125224","-116.4940388","heater repair","Most Respected Name in the Region","http://hajoca.myhvacshop.com/services/","8-5 monday - saturday","(760) 327-1237","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12612","http://www.thehvac.net/member/hajoca-corporation/",,,"0000-00-00 00:00:00"
"2151","Hammer Mechanical Inc","1340 Specialty Drive Ste B",,"Vista","CA","92081","33.140264","-117.222083","heater repair","When You Need it Fast and You Need it Expert","http://hammer.myhvacshop.com/services/","8-5 monday - saturday","(760) 597-9282","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12613","http://www.thehvac.net/member/hammer-mechanical-inc/",,,"0000-00-00 00:00:00"
"2153","Han Design Air","9140 Crebbs Ave",,"Northridge","CA","91324","34.236561","-118.543893","heater repair","Our comfort depends on your comfort","http://handes.myhvacshop.com/services/","8-5 monday - saturday","(818) 341-8515","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"12614","http://www.thehvac.net/member/han-design-air/",,,"0000-00-00 00:00:00"
"2154","Hanford Heating and A/C","107 S. 11th Ave",,"Hanford","CA","93230","36.322722","-119.654667","heater repair","Don't Delay Call Today","http://hanford.myhvacshop.com/services/","8-5 monday - saturday","(559) 582-1051","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"12617","http://www.thehvac.net/member/hanford-heating-and-ac/",,,"0000-00-00 00:00:00"
"2155","Hardy Quality Air&#44; Inc.","2576 Freedom Blvd.",,"Watsonville","CA","95076","36.953532","-121.793409","heater repair","Your Comfort is Our Specialty","http://www.hardyqualityair.com/","8-5 monday - saturday","(831) 722-3242","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"12618","http://www.thehvac.net/member/hardy-quality-air-inc/",,,"0000-00-00 00:00:00"
"2156","Harrison Mechanical Svc","2717 Toldeo Ave",,"Santa Clara","CA","95051","37.3363829","-121.9731516","heater repair","Where Experts Fix Your Problems","http://harris.myhvacshop.com/services/","8-5 monday - saturday","(408) 690-3922","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"12619","http://www.thehvac.net/member/harrison-mechanical-svc/",,,"0000-00-00 00:00:00"
"2157","John Harrison, Inc.","10516 Henshaw Dr.",,"Stockton","CA","95219","38.052587","-121.379473","heater repair","When You Need an Expert","http://harrison.myhvacshop.com/services/","8-5 monday - saturday","(209) 470-3908","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"12722","http://www.thehvac.net/member/john-harrison-inc/",,,"0000-00-00 00:00:00"
"2158","Harry Clark PlmbgandHeating","3026 Broadway",,"Oakland","CA","94611","37.8193094","-122.2616533","heater repair","SOS Service and Installation","www.hcplumbing.com","8-5 monday - saturday","(510) 444-1776","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,"don@hcplumbing.com",,"12620","http://www.thehvac.net/member/harry-clark-plmbgandheating/",,,"0000-00-00 00:00:00"
"2159","Ha's Air Conditioning Services","9223-B Cedros Avenue",,"Panorama City","CA","91402","34.237689","-118.454236","heater repair","Specializing in Your Comfort Since 1968","http://hasair.myhvacshop.com/services/","8-5 monday - saturday","(818) 392-8088","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12610","http://www.thehvac.net/member/has-air-conditioning-services/",,,"0000-00-00 00:00:00"
"2160","Hasco Enterprises Inc.","1762 Baldwin Lane",,"Stockton","CA","95215","37.987221","-121.213067","heater repair","Your 911 For Plumbing, Heating & A/C","http://hasco.myhvacshop.com/services/","8-5 monday - saturday","(209) 931-1541","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12622","http://www.thehvac.net/member/hasco-enterprises-inc-2/",,,"0000-00-00 00:00:00"
"2162","Hasco Heating Air Cond Service Co.","3015 Durahart Street",,"Riverside","CA","92507","33.98566","-117.350317","heater repair","One Call Gets it All Expert Quality Service","http://hascoheating.myhvacshop.com/services/","8-5 monday - saturday","(951) 682-3336","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12623","http://www.thehvac.net/member/hasco-heating-air-cond-service-co/",,,"0000-00-00 00:00:00"
"2163","Hasco Enterprises Inc","1762 Baldwin Lane",,"Stockton","CA","95215","37.987221","-121.213067","heater repair","Remarkable Service. Remarkable Craftstmen","http://hascohurley.myhvacshop.com/services/","8-5 monday - saturday","(209) 931-1541","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12621","http://www.thehvac.net/member/hasco-enterprises-inc/",,,"0000-00-00 00:00:00"
"2169","HB A/C Specialties","3223 Winnebago Street",,"Riverside","CA","92503","33.902244","-117.455101","heater repair","Your 911 For Plumbing, Heating & A/C","http://hbacspe.myhvacshop.com/services/","8-5 monday - saturday","(951) 324-9998","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12624","http://www.thehvac.net/member/hb-ac-specialties/",,,"0000-00-00 00:00:00"
"2171","H D Hill","2051 Draft Ct",,"Turlock","CA","95380","37.51145","-120.876093","heater repair","Most Respected Name in the Region","http://hdh.myhvacshop.com/services/","8-5 monday - saturday","(209) 604-8279","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"12606","http://www.thehvac.net/member/h-d-hill/",,,"0000-00-00 00:00:00"
"2173","Heater Man Heating and Air","8312 E. Orchard Rd",,"Acampo","CA","95220","38.1676096","-121.2151566","heater repair","When You Need it Fast and You Need it Expert","http://heater.myhvacshop.com/services/","8-5 monday - saturday","(209) 334-2825","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"12625","http://www.thehvac.net/member/heater-man-heating-and-air/",,,"0000-00-00 00:00:00"
"2174","Heathorn Service Company","1159 Beecher St",,"San Leandro","CA","94577","37.7189332","-122.1832714","heater repair","Our comfort depends on your comfort","http://heatho.myhvacshop.com/services/","8-5 monday - saturday","(510) 569-1300","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"12626","http://www.thehvac.net/member/heathorn-service-company/",,,"0000-00-00 00:00:00"
"2175","Heating Supply Co.","535 Old County Rd #L",,"San Carlos","CA","94070","37.5087244","-122.2604981","heater repair","Don't Delay Call Today","http://heating.myhvacshop.com/services/","8-5 monday - saturday","(650) 593-7697","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"12627","http://www.thehvac.net/member/heating-supply-co/",,,"0000-00-00 00:00:00"
"2177","Henderson Bros. Co. Inc","217 S Sacramento St",,"Lodi","CA","95240","38.1311074","-121.2726519","heater repair","Your Comfort is Our Specialty","http://www.hendersonslodi.com/","8-5 monday - saturday","(209) 369-3671","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,"info@hendersonlodi.com",,"12628","http://www.thehvac.net/member/henderson-bros-co-inc/",,,"0000-00-00 00:00:00"
"2178","Heritage Heat and Air","6140 Geronimo Dr",,"San Jose","CA","95123","37.234622","-121.836328","heater repair","Where Experts Fix Your Problems","http://heritage.myhvacshop.com/services/","8-5 monday - saturday","(408) 229-8297","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"12629","http://www.thehvac.net/member/heritage-heat-and-air/",,,"0000-00-00 00:00:00"
"2179","Hernandez Mechanical HVAC","9006 East Avenue T-10",,"Littlerock","CA","93543","34.5338484","-117.9689411","heater repair","When You Need an Expert","http://hernan.myhvacshop.com/services/","8-5 monday - saturday","(818) 395-8109","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12630","http://www.thehvac.net/member/hernandez-mechanical-hvac/",,,"0000-00-00 00:00:00"
"2180","Herranen Heating and Air","9562 Sunnyside Ave.",,"Ben Lomond","CA","95005","37.0923004","-122.0905234","heater repair","SOS Service and Installation","http://herranen.myhvacshop.com/services/","8-5 monday - saturday","(831) 247-9102","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12631","http://www.thehvac.net/member/herranen-heating-and-air/",,,"0000-00-00 00:00:00"
"2181","Herranen Heating and Air","9562 Sunnyside Avenue",,"Ben Lomond","CA","95005","37.0923004","-122.0905234","heater repair","Specializing in Your Comfort Since 1968","http://herranenmarsh.myhvacshop.com/services/","8-5 monday - saturday","(831) 247-9102","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12632","http://www.thehvac.net/member/herranen-heating-and-air-2/",,,"0000-00-00 00:00:00"
"2182","Herrera Heating and Air","11321 Palomino Ct",,"Lakeview Terrace","CA","91342","34.274777","-118.357177","heater repair","Your 911 For Plumbing, Heating & A/C","http://herrera.myhvacshop.com/services/","8-5 monday - saturday","(818) 268-8428","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12633","http://www.thehvac.net/member/herrera-heating-and-air/",,,"0000-00-00 00:00:00"
"2183","H H Air Conditioning","74991 Joni Dr #20",,"Palm Desert","CA","92260","33.7408946","-116.3568708","heater repair","One Call Gets it All Expert Quality Service","http://hhairc.myhvacshop.com/services/","8-5 monday - saturday","(760) 340-3088","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12607","http://www.thehvac.net/member/h-h-air-conditioning/",,,"0000-00-00 00:00:00"
"2186","HandH Heating Air","13646 Norris Avenue",,"Sylmar","CA","91342","34.318277","-118.475496","heater repair","Remarkable Service. Remarkable Craftstmen","http://hhheatingmanh.myhvacshop.com/services/","8-5 monday - saturday","(818) 362-8105","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12615","http://www.thehvac.net/member/handh-heating-air/",,,"0000-00-00 00:00:00"
"2187","Hi Desert HeatingandCooling","9374 SVL Box",,"Victorville","CA","92392","34.4924151","-117.269229","heater repair","Your 911 For Plumbing, Heating & A/C","http://hidesert.myhvacshop.com/services/","8-5 monday - saturday","(760) 243-4750","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12634","http://www.thehvac.net/member/hi-desert-heatingandcooling/",,,"0000-00-00 00:00:00"
"2188","Highland Heating and Air, Inc.","602 East Virgina Avenue",,"Glendora","CA","91741","34.144855","-117.856869","heater repair","Most Respected Name in the Region","http://highland.myhvacshop.com/services/","8-5 monday - saturday","(626) 335-5854","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12636","http://www.thehvac.net/member/highland-heating-and-air-inc/",,,"0000-00-00 00:00:00"
"2190","Hillside Heating and Air Conditioning, Inc.","400 Priceland Court #3",,"Corona","CA","92879","33.8851831","-117.5620379","heater repair","When You Need it Fast and You Need it Expert","http://hillside.myhvacshop.com/services/","8-5 monday - saturday","(951) 737-1241","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"12638","http://www.thehvac.net/member/hillside-heating-and-air-conditioning-inc/",,,"0000-00-00 00:00:00"
"2191","Hill Systems Heating and Air","597 Grafton Street",,"Manteca","CA","95337","37.778281","-121.207952","heater repair","Our comfort depends on your comfort","http://hillsystems.myhvacshop.com/services/","8-5 monday - saturday","(209) 629-3439","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,"hillnec@sbcglobal.net",,"12637","http://www.thehvac.net/member/hill-systems-heating-and-air/",,,"0000-00-00 00:00:00"
"2192","Hi-Tech Roofing Inc","405 E. Lake Ave",,"San Jose","CA","95112","37.3201475","-121.968403","heater repair","Don't Delay Call Today","http://hitech.myhvacshop.com/services/","8-5 monday - saturday","(408) 437-3080","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"12635","http://www.thehvac.net/member/hi-tech-roofing-inc/",,,"0000-00-00 00:00:00"
"2193","H.L. MOE CO, INC dba John Keefe Co.","8549 Wilshire Blvd",,"Beverly Hills","CA","0","34.0657154","-118.3777724","heater repair","Your Comfort is Our Specialty","http://hlmoe.myhvacshop.com/services/","8-5 monday - saturday","(310) 274-9888","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"12608","http://www.thehvac.net/member/h-l-moe-co-inc-dba-john-keefe-co/",,,"0000-00-00 00:00:00"
"2194","Hoffman Cooling and Heating","5141 Veloz Ave",,"Tarzana","CA","91356","34.164452","-118.540585","heater repair","Where Experts Fix Your Problems","http://hoffma.myhvacshop.com/services/","8-5 monday - saturday","(818) 708-3995","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"12639","http://www.thehvac.net/member/hoffman-cooling-and-heating/",,,"0000-00-00 00:00:00"
"2195","Home Heating and Air Cond","7063 Commerce Cir Ste I",,"Pleasanton","CA","94588","37.699286","-121.916439","heater repair","When You Need an Expert","http://hoheac.myhvacshop.com/services/","8-5 monday - saturday","(925) 468-1777","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12643","http://www.thehvac.net/member/home-heating-and-air-cond/",,,"0000-00-00 00:00:00"
"2196","Holt Services","9287 Tamerton Way",,"Sacramento","CA","95829","38.454151","-121.35412","heater repair","SOS Service and Installation","http://holtservices.myhvacshop.com/services/","8-5 monday - saturday","(916) 896-9140","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12640","http://www.thehvac.net/member/holt-services/",,,"0000-00-00 00:00:00"
