sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_tags,sl_description,sl_url,sl_hours,sl_phone,sl_email,sl_image,sl_fax,sl_latitude,sl_longitude,sl_private,sl_neat_title,category
2280,JM Heating and Air Conditioning,10149 1/2 Aiminta Street,,Sun Valley,CA,91352,,heater repair,Remarkable Service. Remarkable Craftstmen,http://jmheating.myhvacshop.com/services/,8-5 monday - saturday,(818) 631-7656,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.2142126,-118.3528456,,,
2281,J M Heating and Air,1422 North Rose Street,,Burbank,CA,91505,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://jmheatingandair.myhvacshop.com/services/,8-5 monday - saturday,(818) 848-8099,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.1735382,-118.3565779,,,
2282,J M and J Plumbing Htg A/c,20474 Waalew Rd,,Apple Valley,CA,92307,,heater repair,Most Respected Name in the Region,http://jmjplb.myhvacshop.com/services/,8-5 monday - saturday,(760) 242-5519,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.557357,-117.216738,,,
2283,JMS A/C and Heating,7640 Bornet Avenue,,Van Nuys,CA,91405,,heater repair,When You Need it Fast and You Need it Expert,http://jmsaircond.myhvacshop.com/services/,8-5 monday - saturday,(818) 501-6750,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.209699,-118.462329,,,
2284,Joe Bryson AirPro Heating and Air Cond,835 East Miner Avenue,,Stockton,CA,95202,,heater repair,Our comfort depends on your comfort,http://joebryson.myhvacshop.com/services/,8-5 monday - saturday,(209) 941-2841,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.9575212,-121.2808156,,,
2285,Joe Carlos Plumbing,1675 Superior Avenue,,Costa Mesa,CA,92627,,heater repair,Don't Delay Call Today,http://joecarlosplum.myhvacshop.com/services/,8-5 monday - saturday,(949) 548-5558,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,33.635108,-117.92498,,,
2286,Joel L. Coleman - Coleman AIr Cond,8107 Bianca Avenue,,Northridge,CA,91325,,heater repair,Your Comfort is Our Specialty,http://joelcoleman.myhvacshop.com/services/,8-5 monday - saturday,(818) 621-8754,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,34.217543,-118.513645,,,
2290,Johnson HeatingandAirCondtg,4501 OHara Ave Suite D,,Brentwood,CA,94513,,heater repair,Where Experts Fix Your Problems,http://johnhe.myhvacshop.com/services/,8-5 monday - saturday,(925) 516-7120,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,37.9394234,-121.7012333,,,
2291,John Lee,1555 Tuna Cyn Rd,,Topanga,CA,90290,,heater repair,When You Need an Expert,http://johnlee.myhvacshop.com/services/,8-5 monday - saturday,(310) 455-8702,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.071476,-118.6049917,,,
2292,Johnny's A/C and Heating,2074 Tapo St.,,Simi Valley,CA,93063,,heater repair,SOS Service and Installation,http://johnny.myhvacshop.com/services/,8-5 monday - saturday,(805) 526-0083,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.2737524,-118.7088661,,,
2295,Johnstone Sply of Ventura,5960 Valentine Rd Unit 3,,Ventura,CA,93003,,heater repair,Specializing in Your Comfort Since 1968,http://johns3.myhvacshop.com/services/,8-5 monday - saturday,(805) 658-6555,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.249915,-119.210387,,,
2296,Johnstone Supply of LA,1433 Venice Blvd,,Los Angeles,CA,90006,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://johns4.myhvacshop.com/services/,8-5 monday - saturday,(213) 383-5500,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.044256,-118.285036,,,
2298,Johnstone Supply,8040 E Slauson Ave,,Montebello,CA,90640,,heater repair,One Call Gets it All Expert Quality Service,http://johns6.myhvacshop.com/services/,8-5 monday - saturday,(323) 722-6500,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,33.9754492,-118.1220467,,,
2299,"Johnson Controls, Inc",843 Auburn Ct.,,Fremont,CA,94538,,heater repair,Remarkable Service. Remarkable Craftstmen,http://johns7.myhvacshop.com/services/,8-5 monday - saturday,(510) 770-7700,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.4813679,-121.9307341,,,
2300,Johnstone Supply San Bern,485 S. I St.,,San Bernardino,CA,92410,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://johnsanbern.myhvacshop.com/services/,8-5 monday - saturday,(909) 383-3737,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,34.092473,-117.302731,,,
2301,Johnson Air MechanicalInc,9265 Dowdy Ste 109,,San Diego,CA,92126,,heater repair,Most Respected Name in the Region,http://johnso.myhvacshop.com/services/,8-5 monday - saturday,(858) 549-2665,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,32.8902405,-117.146538,,,
2302,Johnstone Supply,8639 Tamarack Ave,,Sun Valley,CA,91352,,heater repair,When You Need it Fast and You Need it Expert,http://johnst.myhvacshop.com/services/,8-5 monday - saturday,(818) 768-8890,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.2276985,-118.385332,,,
2303,John Vanlom Heating and Air Conditioning,22300 4th Avenue,,Stevinson,CA,95374,,heater repair,Our comfort depends on your comfort,http://johnvanlom.myhvacshop.com/services/,8-5 monday - saturday,(925) 699-0941,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.3206535,-120.8929244,,,
2304,John's Service Plus,8236 Kyle St,,Sunland,CA,91040,,heater repair,Don't Delay Call Today,http://johser.myhvacshop.com/services/,8-5 monday - saturday,(818) 951-2147,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.264564,-118.312655,,,
2307,AIR - NERGY HVAC,561 Conifer Drive,,Palmdale,CA,93550,,heater repair,Your Comfort is Our Specialty,http://jorgezendejas.myhvacshop.com/services/,8-5 monday - saturday,(661) 600-4200,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.56229,-118.11819,,,
2308,Joseph's Electric Service,3812 Avocado Street,,Irvine,CA,92606,,heater repair,Where Experts Fix Your Problems,http://josephselectric.myhvacshop.com/services/,8-5 monday - saturday,(714) 469-3773,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,33.704591,-117.792069,,,
2309,Josett Heating and Cooling,27934 Gibson Place,,Santa Clarita,CA,91350,,heater repair,When You Need an Expert,http://josett.myhvacshop.com/services/,8-5 monday - saturday,(661) 510-8707,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.458456,-118.530186,,,
2310,Journey Air condtg Co.Inc,821 East 21 St,,Bakersfield,CA,93305,,heater repair,SOS Service and Installation,http://journe.myhvacshop.com/services/,8-5 monday - saturday,(661) 322-1633,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,35.374951,-118.990707,,,
2311,J P Gorman,2072 Camp Whitney Circle,,Rocklin,CA,95765,,heater repair,Specializing in Your Comfort Since 1968,http://jpgorm.myhvacshop.com/services/,8-5 monday - saturday,(916) 749-5770,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,38.837786,-121.282213,,,
2312,JP Heating and Air Condtioning,2224 Cornflorwer Way,,Palmdale,CA,93551,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://jpheating.myhvacshop.com/services/,8-5 monday - saturday,(661) 674-8787,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,34.561503,-118.170132,,,
2313,J R Putman Inc,3169 Fitzgerald Rd,,Rancho Cordova,CA,95742,,heater repair,One Call Gets it All Expert Quality Service,http://jrputman.myhvacshop.com/services/,8-5 monday - saturday,(916) 638-2442,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,38.5878889,-121.258692,,,
2314,J's A/C Heating SevandInst,15855 E Edna Pl #9,,Irwindale,CA,91706,,heater repair,Remarkable Service. Remarkable Craftstmen,http://jsairc.myhvacshop.com/services/,8-5 monday - saturday,(626) 442-6358,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.0927342,-117.9350427,,,
2315,J'S Heat 2 Air,2930 Greer Road PMB 153-B,,Turlock,CA,95382,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://jsheat.myhvacshop.com/services/,8-5 monday - saturday,(209) 277-9853,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.5359468,-120.8613785,,,
2316,JTL Construction,3684 Larry Court,,San Jose,CA,95121,,heater repair,Most Respected Name in the Region,http://jtl.myhvacshop.com/services/,8-5 monday - saturday,(408) 226-2293,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.295592,-121.817527,,,
2317,Just-Rite Air,442 N MacNeil St.,,San Fernando,CA,91340,,heater repair,When You Need it Fast and You Need it Expert,http://justrite.myhvacshop.com/services/,8-5 monday - saturday,(818) 838-9200,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.286367,-118.434766,,,
2320,JW Heating and Air,1135 Venice Blvd,,Los Angeles,CA,90015,,heater repair,Our comfort depends on your comfort,http://jwheat.myhvacshop.com/services/,8-5 monday - saturday,(213) 632-0660,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.0420485,-118.2800212,,,
2321,JW Smith Air Conditioning,636 N Beachwood Drive,,Burbank,CA,91506,,heater repair,Don't Delay Call Today,http://jwsmith.myhvacshop.com/services/,8-5 monday - saturday,(818) 841-7595,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.178389,-118.325669,,,
2322,KandD Heating and Air Conditioning,18755 Cohasset Street,,Reseda,CA,91335,,heater repair,Your Comfort is Our Specialty,http://kanddheating.myhvacshop.com/services/,8-5 monday - saturday,(818) 708-7127,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,34.2068269,-118.542358,,,
2323,Kadlec Sheet Metal,314 Edison Ave,,Santa Barbara,CA,93103,,heater repair,Where Experts Fix Your Problems,http://kadlec.myhvacshop.com/services/,8-5 monday - saturday,(805) 963-4900,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,34.423393,-119.684799,,,
2324,"Kahn Air Conditioning,Inc",19434 Business Center Dr,,Northridge,CA,91342,,heater repair,When You Need an Expert,http://kahnac.myhvacshop.com/services/,8-5 monday - saturday,(818) 886-2600,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.2312174,-118.5569992,,,
2325,Kaiser Heating and Air,2857 Sheridan Way,,Stockton,CA,95207,,heater repair,SOS Service and Installation,http://kais.myhvacshop.com/services/,8-5 monday - saturday,(209) 478-1997,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,38.004183,-121.349094,,,
2326,Kasier A/C and Sheet Metal,600 Pacific Ave,,Oxnard,CA,93030,,heater repair,Specializing in Your Comfort Since 1968,http://kaiser.myhvacshop.com/services/,8-5 monday - saturday,(805) 988-1800,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.1958176,-119.1646805,,,
2327,Kamps Propane Inc,1915 Moffat Blvd,,Manteca,CA,95336,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://kamps.myhvacshop.com/services/,8-5 monday - saturday,(209) 823-8924,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.777486,-121.18483,,,
2329,Kav Air A/C and Heating,18352 Bessemer St,,Tarzana,CA,91335,,heater repair,One Call Gets it All Expert Quality Service,http://kavair.myhvacshop.com/services/,8-5 monday - saturday,(818) 886-1665,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.1808229,-118.53352,,,
2330,"Kay's Intl, Inc.",2750 Donner TRL,,Riverbank,Ca,95367,,heater repair,Remarkable Service. Remarkable Craftstmen,http://kays.myhvacshop.com/services/,8-5 monday - saturday,(408) 416-3541,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.715751,-120.945127,,,
2331,K C Air Conditioning,3416 Sierra Vista Ave,,Glendale,CA,91208,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://kcair.myhvacshop.com/services/,8-5 monday - saturday,(818) 522-2173,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.2009169,-118.233191,,,
2332,K C Heating and A/C,12115 Watsonville Rd,,Gilroy,CA,95020,,heater repair,Most Respected Name in the Region,http://kcheat.myhvacshop.com/services/,8-5 monday - saturday,(408) 847-1028,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.05109,-121.658706,,,
2333,K C'S Heating and Air Conditioning,4355 Mesa Drive,,Riverbank,Ca,0,,heater repair,When You Need it Fast and You Need it Expert,http://kcsheating.myhvacshop.com/services/,8-5 monday - saturday,(209) 863-0535,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.739935,-120.917178,,,
2334,KDC Construction,1442 E. Lincoln Ave #334,,Orange,CA,92865,,heater repair,Our comfort depends on your comfort,http://kdc.myhvacshop.com/services/,8-5 monday - saturday,(714) 632-6717,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,33.833953,-117.838407,,,
2335,K D Industries,14518 Polk Street,,Sylmar,CA,91342,,heater repair,Don't Delay Call Today,http://kdindustr.myhvacshop.com/services/,8-5 monday - saturday,(818) 364-5112,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.3079467,-118.4492766,,,
2336,Keith Heating and Air Cond,1029 Ventura Ave # 3,,Simi Valley,CA,93065,,heater repair,Your Comfort is Our Specialty,http://keith.myhvacshop.com/services/,8-5 monday - saturday,(805) 522-2272,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.267932,-118.779702,,,
2337,Kel-Aire,4 Parker Ave,,Rodeo,CA,94572,,heater repair,Where Experts Fix Your Problems,http://kelair.myhvacshop.com/services/,8-5 monday - saturday,(510) 245-4140,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,38.0379946,-122.2681695,,,
2338,Kelly Bray Co.,6192 N. Fruit,,Fresno,CA,93711,,heater repair,When You Need an Expert,http://kellybray.myhvacshop.com/services/,8-5 monday - saturday,(559) 440-1800,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,36.826167,-119.816969,,,
2342,Kenneth R. Starr Air Conditoning Heating,3154 East La Palma Avenue Ste B,,Anaheim,CA,92806,,heater repair,SOS Service and Installation,http://kenneth.myhvacshop.com/services/,8-5 monday - saturday,(714) 522-6550,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,33.8514282,-117.8557136,,,
2344,Kester Heating and Cooling,671 Aldo Ave. #19,,Santa Clara,CA,95054,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://kester.myhvacshop.com/services/,8-5 monday - saturday,(408) 640-8035,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.3847424,-121.9469645,,,
2345,Key Refrigeration Company,747 Enterprise Ct,,Livermore,CA,94550,,heater repair,One Call Gets it All Expert Quality Service,http://keyref.myhvacshop.com/services/,8-5 monday - saturday,(925) 294-8111,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.7026725,-121.699547,,,
2346,K G Industries,14518 Polk Street,,Sylmar,CA,91342,,heater repair,Remarkable Service. Remarkable Craftstmen,http://kgindust.myhvacshop.com/services/,8-5 monday - saturday,(818) 364-5112,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.3079467,-118.4492766,,,
2347,Kilowatt Heating Air Conditioning and Electric,4925 Sepulveda Blvd,,Sherman Oaks,CA,91403,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://kilowatt.myhvacshop.com/services/,8-5 monday - saturday,(818) 780-0701,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.1600556,-118.4661802,,,
2348,"Kimbert Sheet Metal, Inc.",18420 Black Road,,Los Gatos,CA,95033,,heater repair,Most Respected Name in the Region,http://kimbertsheet.myhvacshop.com/services/,8-5 monday - saturday,(408) 348-7268,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,37.193516,-121.9967592,,,
2349,Kinetics Mechanical Serv.,6691 Brisa Street,,Livermore,CA,94550,,heater repair,When You Need it Fast and You Need it Expert,http://kineti.myhvacshop.com/services/,8-5 monday - saturday,(925) 245-6202,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.702668,-121.710215,,,
2350,Kingdom Hall,7658 State Street,,Huntington Park,CA,90255,,heater repair,Our comfort depends on your comfort,http://kingdom.myhvacshop.com/services/,8-5 monday - saturday,(626) 483-5177,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,33.968061,-118.209862,,,
2357,Kings Heating and Air Conditioning,3504 Caraway Court,,Bakersfield,CA,93309,,heater repair,Don't Delay Call Today,http://kingsheating.myhvacshop.com/services/,8-5 monday - saturday,(661) 978-6900,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,35.322503,-119.068581,,,
2359,Kings Air Conditioning,33301 Agua Dulce Canyon,,Agua Dulce,CA,91390,,heater repair,Your Comfort is Our Specialty,http://kingswitter.myhvacshop.com/services/,8-5 monday - saturday,(661) 268-1054,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.5353373,-118.4163103,,,
2360,Kirk Co Heat and Air,1523 West Struck #E,,Orange,CA,92867,,heater repair,Where Experts Fix Your Problems,http://kirkco.myhvacshop.com/services/,8-5 monday - saturday,(714) 381-0025,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,33.8060393,-117.8690831,,,
2361,"K Kalka Heating Plumbing and Air, Inc.",23600 El Toro Rd Ste D 303,,Lake Forest,CA,92630,,heater repair,When You Need an Expert,http://kkalka.myhvacshop.com/services/,8-5 monday - saturday,(949) 458-6600,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,33.6197266,-117.701138,,,
2362,KleenAir Heating,1657 Silica Ave,,Sacramento,CA,95815,,heater repair,SOS Service and Installation,http://www.gotkleenair.com/,8-5 monday - saturday,(916) 922-3995,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,38.608866,-121.427451,,,
2363,Klein Heating and Air,4812 Gregerson Court,,Salida,CA,95368,,heater repair,Specializing in Your Comfort Since 1968,http://kleinhvac.myhvacshop.com/services/,8-5 monday - saturday,(408) 593-5392,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.714291,-121.084708,,,
2364,Klines Kustom Htng and Air,2320 E. Central Ave. #3,,Duarte,CA,91010,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://klines.myhvacshop.com/services/,8-5 monday - saturday,(888) 783-5569,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.1360849,-117.9547838,,,
2367,Kobi Air,23679 Calabasas Rd # 369,,Calabasas,CA,91302,,heater repair,One Call Gets it All Expert Quality Service,http://kobi.myhvacshop.com/services/,8-5 monday - saturday,(818) 703-0474,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.1555951,-118.6440016,,,
